p,q,r,theta_1,theta_2,theta_3,theta_4
0.719761,-0.00586048,-0.0028778,0.155699,-0.239301,0.0222425,-0.0513887
0.716786,-0.00413683,-0.00438564,0.154932,-0.240068,0.0214758,-0.0521555
0.712023,-0.00125329,-0.00515053,0.154165,-0.240835,0.020709,-0.0529222
0.708039,0.000432156,-0.00404212,0.153399,-0.241602,0.0199413,-0.0529222
0.70467,-6.26E-05,-0.00250584,0.152631,-0.242369,0.0191746,-0.053689
0.700811,-0.000268862,-0.00121379,0.152631,-0.242369,0.0184078,-0.0544567
0.696812,-0.00144281,-0.00197352,0.151864,-0.243136,0.0176411,-0.0552235
0.691439,-0.00264103,-0.00227988,0.151097,-0.243903,0.0168734,-0.0552235
0.687342,-0.00352481,-0.00191429,0.150331,-0.24467,0.0161066,-0.0559902
0.684945,-0.00376626,-0.0012475,0.149563,-0.24467,0.0153399,-0.056757
0.681636,-0.00368904,-0.000333594,0.148796,-0.245437,0.0145731,-0.0575247
0.677183,-0.00316114,-0.00069406,0.148796,-0.246204,0.0138054,-0.0575247
0.673281,-0.00263111,-0.00164528,0.148029,-0.246971,0.0130386,-0.0582914
0.668916,-0.00210681,-0.00155821,0.147263,-0.247738,0.0122719,-0.0590582
0.665007,-0.00171051,3.02E-05,0.146495,-0.247738,0.0122719,-0.0598249
0.660862,-0.00234781,0.000260657,0.146495,-0.248505,0.0115051,-0.0598249
0.657679,-0.0034975,0.00142698,0.145728,-0.249272,0.0107374,-0.0605927
0.655017,-0.00454234,0.00188075,0.144961,-0.250039,0.00997066,-0.0613594
0.650142,-0.00471467,0.000731742,0.144195,-0.250039,0.00920391,-0.0613594
0.645286,-0.00329725,0.000903374,0.143427,-0.250806,0.00843716,-0.0621262
0.640754,-0.00264991,0.000187664,0.14266,-0.251573,0.00843716,-0.0628929
0.636497,-0.0020678,-0.000214556,0.14266,-0.25234,0.00766945,-0.0636606
0.632926,-0.00293685,-0.000252226,0.141893,-0.253107,0.00690269,-0.0636606
0.628694,-0.00277349,-0.000243665,0.141127,-0.253107,0.00613594,-0.0644274
0.624332,-0.00233172,0.000659457,0.140359,-0.253874,0.00536919,-0.0651941
0.619193,-0.00370824,0.000557376,0.139592,-0.254641,0.00536919,-0.0651941
0.613838,-0.00436087,-0.00143059,0.138825,-0.255408,0.00460148,-0.0659609
0.608566,-0.00336108,-0.0030096,0.138825,-0.256175,0.00383472,-0.0667286
0.60402,-0.0021191,-0.00296692,0.138059,-0.256175,0.00383472,-0.0667286
0.599436,-0.0019289,-0.00299888,0.137291,-0.256942,0.00306797,-0.0674953
0.595309,-0.00268401,-0.00343757,0.136524,-0.257709,0.00230122,-0.0682621
0.590672,-0.00340923,-0.00396802,0.135757,-0.258476,0.00230122,-0.0682621
0.585268,-0.00313634,-0.0047345,0.135757,-0.259243,0.00153351,-0.0690289
0.579641,-0.0029321,-0.0037524,0.134991,-0.259243,0.000766754,-0.0697966
0.574455,-0.00321783,-0.00256858,0.134223,-0.26001,0.000766754,-0.0697966
0.56918,-0.00301564,-0.00212217,0.133456,-0.260777,0,-0.0705633
0.563014,-0.00333868,-0.00281549,0.133456,-0.261544,-0.000766754,-0.0713301
0.556954,-0.00395106,-0.00224718,0.132689,-0.261544,-0.000766754,-0.0713301
0.551294,-0.00453177,-0.00218858,0.131923,-0.262311,-0.00153351,-0.0720968
0.545435,-0.00565608,-0.00232319,0.131155,-0.263078,-0.00153351,-0.0728645
0.540033,-0.0052708,-0.00361043,0.131155,-0.263844,-0.00230122,-0.0728645
0.535877,-0.00373548,-0.00318781,0.130388,-0.263844,-0.00306797,-0.0736313
0.531022,-0.00284211,-0.00315248,0.129622,-0.264612,-0.00306797,-0.074398
0.527117,-0.00202769,-0.00334194,0.128855,-0.265379,-0.00383472,-0.074398
0.521199,-0.00122027,-0.00271716,0.128855,-0.265379,-0.00383472,-0.0751648
0.514791,-0.000435084,-0.00264386,0.128087,-0.266146,-0.00460148,-0.0751648
0.508898,-0.000943765,-0.0016036,0.12732,-0.266912,-0.00536919,-0.0759325
0.503728,-0.00100696,-0.000562595,0.12732,-0.266912,-0.00536919,-0.0766993
0.497355,-0.0003478,0.000423564,0.126554,-0.26768,-0.00613594,-0.0766993
0.490745,-0.000177368,-0.000951262,0.125787,-0.268447,-0.00613594,-0.077466
0.485991,-0.000263497,-0.00174214,0.125787,-0.268447,-0.00690269,-0.0782328
0.481684,-0.00106417,-0.00267537,0.125019,-0.269214,-0.00690269,-0.0782328
0.475694,-0.00148837,-0.00266814,0.124252,-0.269214,-0.00766945,-0.0790005
0.469306,0.000338838,-0.00187254,0.124252,-0.26998,-0.00766945,-0.0797672
0.463606,0.00236648,-0.00182078,0.123486,-0.270748,-0.00843716,-0.080534
0.457686,0.003229,-0.00302811,0.123486,-0.270748,-0.00843716,-0.080534
0.452063,0.00167059,-0.00333386,0.122719,-0.271515,-0.00920391,-0.0813007
0.446512,0.000532806,-0.00250045,0.121951,-0.271515,-0.00920391,-0.0813007
0.441508,4.72E-06,-0.00110209,0.121951,-0.272282,-0.00997066,-0.0820684
0.435126,-0.000618711,-0.000555182,0.121184,-0.272282,-0.0107374,-0.0828352
0.428894,-0.00109994,-0.000203186,0.121184,-0.273048,-0.0107374,-0.0828352
0.422975,-0.000803381,-0.00041973,0.120418,-0.273816,-0.0107374,-0.083602
0.416475,-0.000865929,-5.49E-05,0.120418,-0.273816,-0.0115051,-0.0843687
0.410974,-0.000502355,3.10E-05,0.119651,-0.274583,-0.0122719,-0.0843687
0.40424,-0.000558942,-0.000337267,0.119651,-0.274583,-0.0122719,-0.0851364
0.397583,-0.00107025,-0.000819163,0.118883,-0.27535,-0.0122719,-0.0851364
0.392025,-0.000668086,-0.000940891,0.118116,-0.27535,-0.0130386,-0.0859032
0.38787,-0.000791892,-0.00184768,0.118116,-0.276116,-0.0130386,-0.0866699
0.381992,-0.00191346,-0.00253996,0.118116,-0.276116,-0.0138054,-0.0866699
0.37561,-0.00285963,-0.00235842,0.11735,-0.276884,-0.0138054,-0.0874367
0.36931,-0.00287231,-0.00212979,0.11735,-0.276884,-0.0145731,-0.0874367
0.361741,-0.00261235,-0.00124885,0.116583,-0.277651,-0.0145731,-0.0882044
0.353447,-0.00309239,-0.00061945,0.116583,-0.277651,-0.0153399,-0.0882044
0.346675,-0.00287704,-0.000352049,0.115815,-0.277651,-0.0153399,-0.0889711
0.339004,-0.00256935,-0.000967087,0.115815,-0.278418,-0.0161066,-0.0889711
0.331091,-0.00175833,-0.00122715,0.115048,-0.278418,-0.0161066,-0.0897379
0.325104,-0.000728443,-0.000151226,0.115048,-0.279184,-0.0161066,-0.0897379
0.319335,-0.000257209,0.000863841,0.115048,-0.279184,-0.0168734,-0.0905046
0.312498,-0.000305213,0.000846004,0.114282,-0.279184,-0.0168734,-0.0905046
0.306007,9.11E-05,0.000543272,0.114282,-0.279952,-0.0176411,-0.0912724
0.2994,0.000123575,0.00113719,0.114282,-0.279952,-0.0176411,-0.0912724
0.293188,-9.49E-05,0.00118529,0.113515,-0.279952,-0.0176411,-0.0920391
0.287371,0.00046017,0.000974132,0.113515,-0.280719,-0.0184078,-0.0920391
0.279954,0.000618242,0.000656164,0.113515,-0.280719,-0.0184078,-0.0920391
0.272549,0.000655189,0.000858797,0.112747,-0.280719,-0.0184078,-0.0928059
0.265789,-0.000134662,0.00177266,0.112747,-0.281486,-0.0191746,-0.0928059
0.258298,0.000151098,0.00180372,0.112747,-0.281486,-0.0191746,-0.0928059
0.251046,0.000659749,0.000850512,0.112747,-0.281486,-0.0191746,-0.0935726
0.244018,-0.000115335,0.000237672,0.11198,-0.281486,-0.0199413,-0.0935726
0.237641,-0.00193007,0.00021836,0.11198,-0.282252,-0.0199413,-0.0935726
0.231241,-0.00234531,1.14E-05,0.11198,-0.282252,-0.0199413,-0.0935726
0.224876,-0.00255128,0.000543161,0.11198,-0.282252,-0.0199413,-0.0943403
0.217223,-0.00311123,-0.000127399,0.111214,-0.28302,-0.020709,-0.0943403
0.209495,-0.00305846,-0.000311317,0.111214,-0.28302,-0.020709,-0.0943403
0.202177,-0.00362205,-0.000244887,0.111214,-0.28302,-0.020709,-0.0951071
0.195081,-0.00364242,-0.00133059,0.111214,-0.28302,-0.020709,-0.0951071
0.188382,-0.00259788,-0.00185591,0.110447,-0.28302,-0.0214758,-0.0951071
0.181596,-0.00208239,-0.00125326,0.110447,-0.283787,-0.0214758,-0.0951071
0.174067,-0.0011465,-0.00187967,0.110447,-0.283787,-0.0214758,-0.0951071
0.168029,-0.000289373,-0.00230492,0.110447,-0.283787,-0.0214758,-0.0958738
0.162441,0.000788115,-0.00270803,0.110447,-0.283787,-0.0222425,-0.0958738
0.15505,0.0013761,-0.00226538,0.110447,-0.283787,-0.0222425,-0.0958738
0.14836,0.00281121,-0.00167053,0.109679,-0.284554,-0.0222425,-0.0958738
0.142811,0.00278126,-0.00144424,0.109679,-0.284554,-0.0222425,-0.0958738
0.135157,0.00171058,-0.00114457,0.109679,-0.284554,-0.0222425,-0.0966406
0.126942,0.00074365,-0.0010104,0.109679,-0.284554,-0.0222425,-0.0966406
0.119787,-0.000167884,-0.00150898,0.109679,-0.284554,-0.0222425,-0.0966406
0.113184,-0.00176968,-0.00324795,0.109679,-0.284554,-0.0230093,-0.0966406
0.105682,-0.00182873,-0.00420062,0.109679,-0.284554,-0.0230093,-0.0966406
0.0978062,-0.00135585,-0.00393371,0.108912,-0.284554,-0.0230093,-0.0966406
0.0897733,-0.000724763,-0.00353138,0.108912,-0.28532,-0.0230093,-0.0966406
0.0821883,0.000306942,-0.00222211,0.108912,-0.28532,-0.0230093,-0.0966406
0.0754407,0.000812151,-0.00200156,0.108912,-0.28532,-0.0230093,-0.0974083
0.0685385,0.00119482,-0.00191808,0.108912,-0.28532,-0.0230093,-0.0974083
0.0616635,0.000702784,-0.00145008,0.108912,-0.28532,-0.0230093,-0.0974083
0.0549866,0.00160325,-0.000490153,0.108912,-0.28532,-0.0230093,-0.0974083
0.047721,0.00199796,0.000786363,0.108912,-0.28532,-0.0230093,-0.0974083
0.0406698,0.00190556,0.000553279,0.108912,-0.28532,-0.0230093,-0.0974083
0.0336612,0.00168607,0.00081007,0.108912,-0.28532,-0.023777,-0.0974083
0.0259156,0.00183552,0.00185712,0.108912,-0.28532,-0.023777,-0.0974083
0.0189405,0.000644013,0.00287849,0.108912,-0.28532,-0.023777,-0.0974083
0.0118829,-0.000975035,0.00230428,0.108912,-0.28532,-0.023777,-0.0974083
0.0036515,-0.0024736,0.00244822,0.108912,-0.28532,-0.023777,-0.0974083
-0.00431024,-0.00189438,0.00147198,0.108912,-0.28532,-0.023777,-0.0974083
-0.0121021,-0.00131233,0.000927327,0.108912,-0.28532,-0.023777,-0.0974083
-0.0193797,-0.00148392,0.000436744,0.108912,-0.28532,-0.023777,-0.0974083
-0.0247365,-0.00209711,0.000541685,0.108912,-0.28532,-0.023777,-0.0974083
-0.0299613,-0.0013696,-0.00137302,0.108912,-0.28532,-0.023777,-0.0974083
-0.0361933,-0.000221938,-0.00194106,0.108912,-0.28532,-0.023777,-0.0974083
-0.0435385,0.000757799,-0.00082309,0.108912,-0.28532,-0.023777,-0.0974083
-0.0503726,0.000767537,0.000818534,0.108912,-0.28532,-0.023777,-0.0974083
-0.057569,0.0015826,0.00201516,0.108912,-0.28532,-0.023777,-0.0974083
-0.0665202,0.00242537,0.00244725,0.108912,-0.28532,-0.023777,-0.0974083
-0.0749437,0.00262652,0.00232537,0.108912,-0.28532,-0.023777,-0.0974083
-0.0829698,0.0025069,0.00196078,0.108912,-0.28532,-0.023777,-0.0974083
-0.0906654,0.00173296,0.00136726,0.108912,-0.28532,-0.0230093,-0.0974083
-0.0966811,0.00233537,0.000339387,0.108912,-0.28532,-0.0230093,-0.0966406
-0.102771,0.00275785,-0.000439273,0.108912,-0.28532,-0.0230093,-0.0966406
-0.109076,0.00207994,-0.00135241,0.108912,-0.28532,-0.0230093,-0.0966406
-0.1161,0.00161465,-0.0012899,0.108912,-0.28532,-0.0230093,-0.0966406
-0.122505,0.00254229,-0.000893311,0.108912,-0.284554,-0.0230093,-0.0966406
-0.128275,0.00259971,-0.00112284,0.109679,-0.284554,-0.0230093,-0.0966406
-0.134366,0.00103299,0.000144115,0.109679,-0.284554,-0.0222425,-0.0966406
-0.14113,0.000879906,0.00104955,0.109679,-0.284554,-0.0222425,-0.0958738
-0.147723,0.000728481,0.00169491,0.109679,-0.284554,-0.0222425,-0.0958738
-0.155865,-9.73E-06,0.00158732,0.109679,-0.283787,-0.0222425,-0.0958738
-0.162998,-0.000407807,0.000542132,0.109679,-0.283787,-0.0222425,-0.0958738
-0.169594,-0.000758178,9.94E-05,0.110447,-0.283787,-0.0214758,-0.0958738
-0.174955,-0.000423573,-0.000196265,0.110447,-0.283787,-0.0214758,-0.0951071
-0.180533,0.0011797,0.000105387,0.110447,-0.283787,-0.0214758,-0.0951071
-0.188344,0.00187705,-0.000859009,0.110447,-0.28302,-0.0214758,-0.0951071
-0.196228,0.00149786,-0.000285493,0.111214,-0.28302,-0.020709,-0.0951071
-0.204001,0.00112304,0.00141435,0.111214,-0.28302,-0.020709,-0.0943403
-0.211176,-8.48E-05,0.00306652,0.111214,-0.28302,-0.020709,-0.0943403
-0.217935,8.89E-05,0.00258157,0.111214,-0.282252,-0.020709,-0.0943403
-0.225089,0.000507742,0.00180842,0.11198,-0.282252,-0.0199413,-0.0935726
-0.232842,0.000168033,0.000508292,0.11198,-0.282252,-0.0199413,-0.0935726
-0.241241,-0.000164032,-0.00112102,0.11198,-0.281486,-0.0199413,-0.0935726
-0.249097,-0.000254318,-0.00229316,0.112747,-0.281486,-0.0191746,-0.0928059
-0.255094,0.000553593,-0.00244176,0.112747,-0.281486,-0.0191746,-0.0928059
-0.259457,0.000527218,-0.000700937,0.112747,-0.281486,-0.0191746,-0.0928059
-0.264686,0.000677943,0.000964551,0.112747,-0.280719,-0.0184078,-0.0920391
-0.270743,0.000763305,0.0014452,0.113515,-0.280719,-0.0184078,-0.0920391
-0.277763,0.000144735,0.00118793,0.113515,-0.279952,-0.0184078,-0.0912724
-0.284162,-8.86E-05,0.00116131,0.113515,-0.279952,-0.0176411,-0.0912724
-0.289653,-2.42E-05,0.000541283,0.114282,-0.279952,-0.0176411,-0.0912724
-0.294668,0.000318207,0.000788017,0.114282,-0.279184,-0.0168734,-0.0905046
-0.300627,0.000553802,0.00088889,0.115048,-0.279184,-0.0168734,-0.0905046
-0.307855,0.00126229,0.00150981,0.115048,-0.279184,-0.0168734,-0.0897379
-0.314001,0.00112285,0.00196288,0.115048,-0.278418,-0.0161066,-0.0897379
-0.320781,0.00143586,0.00213914,0.115815,-0.278418,-0.0161066,-0.0889711
-0.328188,0.00274895,0.00196335,0.115815,-0.277651,-0.0153399,-0.0889711
-0.334743,0.00375706,0.001356,0.116583,-0.277651,-0.0153399,-0.0882044
-0.340203,0.00450595,0.000809392,0.116583,-0.277651,-0.0153399,-0.0882044
-0.346795,0.00472264,0.000406562,0.116583,-0.276884,-0.0145731,-0.0874367
-0.3528,0.00449516,-5.26E-05,0.11735,-0.276884,-0.0145731,-0.0874367
-0.35823,0.00322054,-0.00126336,0.11735,-0.276116,-0.0138054,-0.0866699
-0.363229,0.00264308,-0.00124498,0.118116,-0.276116,-0.0138054,-0.0859032
-0.369609,0.00153575,-0.000383565,0.118116,-0.27535,-0.0130386,-0.0859032
-0.377198,0.000953466,0.00193247,0.118883,-0.27535,-0.0130386,-0.0851364
-0.384421,0.00136911,0.00280056,0.118883,-0.274583,-0.0122719,-0.0851364
-0.391045,0.00234375,0.00139215,0.119651,-0.274583,-0.0122719,-0.0843687
-0.396973,0.00309143,0.0014507,0.119651,-0.273816,-0.0115051,-0.0843687
-0.401314,0.00190952,0.00151569,0.120418,-0.273816,-0.0115051,-0.083602
-0.407197,0.000933118,0.00186226,0.120418,-0.273048,-0.0107374,-0.0828352
-0.412805,0.000845611,0.000814347,0.121184,-0.273048,-0.0107374,-0.0828352
-0.418684,0.000586674,-0.000185946,0.121184,-0.272282,-0.00997066,-0.0820684
-0.42482,-0.000491574,-1.96E-05,0.121951,-0.272282,-0.00997066,-0.0820684
-0.430835,0.000273295,0.00114863,0.122719,-0.271515,-0.00920391,-0.0813007
-0.435489,0.0016312,0.00222374,0.122719,-0.270748,-0.00920391,-0.080534
-0.440155,0.000910051,0.00358809,0.123486,-0.270748,-0.00843716,-0.080534
-0.445847,0.00076104,0.00325604,0.123486,-0.26998,-0.00843716,-0.0797672
-0.45147,0.000503399,0.00227328,0.124252,-0.26998,-0.00766945,-0.0790005
-0.456238,0.00156083,0.00221474,0.125019,-0.269214,-0.00766945,-0.0790005
-0.460364,0.00188992,0.00357365,0.125019,-0.268447,-0.00690269,-0.0782328
-0.46705,0.00182208,0.00401915,0.125787,-0.268447,-0.00690269,-0.077466
-0.474024,0.00343166,0.00399314,0.126554,-0.26768,-0.00613594,-0.077466
-0.480778,0.00382192,0.00500647,0.126554,-0.26768,-0.00536919,-0.0766993
-0.486422,0.00355575,0.0045259,0.12732,-0.266912,-0.00536919,-0.0759325
-0.491678,0.00202864,0.00422175,0.128087,-0.266146,-0.00460148,-0.0759325
-0.495562,0.00111685,0.0038816,0.128087,-0.266146,-0.00460148,-0.0751648
-0.499839,-0.000170432,0.00291532,0.128855,-0.265379,-0.00383472,-0.074398
-0.504679,-0.000113502,0.00328167,0.129622,-0.264612,-0.00383472,-0.074398
-0.51052,0.000207029,0.00281127,0.130388,-0.263844,-0.00306797,-0.0736313
-0.516421,0.000771634,0.00263259,0.130388,-0.263844,-0.00230122,-0.0728645
-0.521566,0.00129424,0.00249398,0.131155,-0.263078,-0.00230122,-0.0728645
-0.525384,0.00175957,0.00211517,0.131923,-0.262311,-0.00153351,-0.0720968
-0.529422,0.00244821,0.00237289,0.131923,-0.262311,-0.00153351,-0.0720968
-0.532646,0.00251039,0.00199358,0.132689,-0.261544,-0.000766754,-0.0713301
-0.537798,0.00252947,0.00209675,0.133456,-0.260777,0,-0.0705633
-0.542188,0.00181641,0.00282107,0.134223,-0.26001,0,-0.0705633
-0.546739,0.00121935,0.00320351,0.134223,-0.259243,0.000766754,-0.0697966
-0.552807,0.00100364,0.00241812,0.134991,-0.259243,0.00153351,-0.0697966
-0.557892,0.00181825,0.00124235,0.135757,-0.258476,0.00153351,-0.0690289
-0.562472,0.00316075,0.00127141,0.136524,-0.257709,0.00230122,-0.0682621
-0.56671,0.00302706,0.00240043,0.136524,-0.257709,0.00230122,-0.0682621
-0.571086,0.00318266,0.0018479,0.137291,-0.256942,0.00306797,-0.0674953
-0.575539,0.00221733,0.00121721,0.138059,-0.256175,0.00383472,-0.0667286
-0.579285,0.00175214,0.000620587,0.138825,-0.255408,0.00383472,-0.0667286
-0.583451,0.0029566,0.000343157,0.138825,-0.255408,0.00460148,-0.0659609
-0.588262,0.00405122,0.000782727,0.139592,-0.254641,0.00536919,-0.0651941
-0.59183,0.00322904,0.000633678,0.140359,-0.253874,0.00536919,-0.0651941
-0.595431,0.00329343,0.00169396,0.141127,-0.253107,0.00613594,-0.0644274
-0.599455,0.0032822,0.0025567,0.141893,-0.253107,0.00690269,-0.0636606
-0.603822,0.00318743,0.00286312,0.141893,-0.25234,0.00766945,-0.0636606
-0.607575,0.00348287,0.00310232,0.14266,-0.251573,0.00766945,-0.0628929
-0.612034,0.00381888,0.00352021,0.143427,-0.250806,0.00843716,-0.0621262
-0.615921,0.00254328,0.00375054,0.144195,-0.250039,0.00920391,-0.0621262
-0.619122,0.00204556,0.00194081,0.144195,-0.250039,0.00997066,-0.0613594
-0.623207,0.00298028,0.000745049,0.144961,-0.249272,0.00997066,-0.0605927
-0.629286,0.00336234,0.000942288,0.145728,-0.248505,0.0107374,-0.0605927
-0.634271,0.00516777,0.00116065,0.146495,-0.247738,0.0115051,-0.0598249
-0.637296,0.0067341,0.00197062,0.147263,-0.247738,0.0122719,-0.0590582
-0.640159,0.00582808,0.00172421,0.147263,-0.246971,0.0130386,-0.0590582
-0.642888,0.00327028,0.0015249,0.148029,-0.246204,0.0138054,-0.0582914
-0.645439,0.00195547,0.000787964,0.148796,-0.245437,0.0145731,-0.0575247
-0.650082,0.0024276,0.000402412,0.149563,-0.245437,0.0153399,-0.056757
-0.654481,0.00399039,-0.000205325,0.150331,-0.24467,0.0153399,-0.056757
-0.657048,0.00500698,0.00030095,0.150331,-0.243903,0.0161066,-0.0559902
-0.659834,0.0050512,0.0012114,0.151097,-0.243136,0.0168734,-0.0552235
-0.663198,0.00378435,0.00236919,0.151864,-0.243136,0.0176411,-0.0544567
-0.665921,0.00266941,0.00252994,0.152631,-0.242369,0.0184078,-0.0544567
-0.668328,0.00137145,0.00277453,0.153399,-0.241602,0.0191746,-0.053689
-0.669836,0.00187611,0.00227465,0.153399,-0.240835,0.0199413,-0.0529222
-0.671819,0.00275703,0.00226813,0.154165,-0.240068,0.020709,-0.0521555
-0.674122,0.00409294,0.00202693,0.154932,-0.240068,0.0214758,-0.0513887
-0.677288,0.00426855,0.00145212,0.155699,-0.239301,0.0222425,-0.0513887
-0.680101,0.00236845,1.36E-05,0.156466,-0.238534,0.0230093,-0.050621
-0.682162,-0.000167251,-0.000303188,0.156466,-0.237767,0.023777,-0.0498543
-0.683682,-0.00147221,0.000582939,0.157233,-0.237767,0.0245438,-0.0490875
-0.68646,-0.00128628,0.00204754,0.158,-0.237,0.0253105,-0.0483208
-0.69015,-0.000425368,0.00280189,0.158767,-0.236233,0.0253105,-0.0475531
-0.693022,-0.000670224,0.00267065,0.158767,-0.235466,0.0260773,-0.0475531
-0.695284,0.000326216,0.0022895,0.159534,-0.234699,0.026845,-0.0467863
-0.695116,0.00216939,0.00188694,0.160301,-0.233932,0.0276117,-0.0460196
-0.696303,0.00303882,0.00181332,0.161068,-0.233932,0.0283785,-0.0452528
-0.698967,0.00244663,0.00223171,0.161835,-0.233165,0.0291452,-0.0444851
-0.701791,0.00211363,0.00242834,0.161835,-0.232398,0.0299129,-0.0437183
-0.705014,0.0017739,0.00300765,0.162602,-0.231631,0.0306797,-0.0429516
-0.707157,0.00199514,0.00475742,0.163369,-0.230865,0.0306797,-0.0421848
-0.707707,0.00227242,0.00462805,0.164136,-0.230097,0.0322132,-0.0414171
-0.707636,0.00279669,0.00375881,0.164903,-0.230097,0.0322132,-0.0406504
-0.709701,0.00356729,0.00334269,0.16567,-0.22933,0.0329809,-0.0398836
-0.71123,0.00350255,0.00301345,0.166437,-0.228563,0.0337477,-0.0391169
-0.712707,0.00286554,0.00305704,0.166437,-0.227797,0.0345144,-0.0383492
-0.714414,0.00118163,0.0034096,0.167204,-0.227029,0.0352812,-0.0375824
-0.715799,0.000975125,0.00415934,0.167971,-0.226262,0.0360489,-0.0368156
-0.716681,0.00184998,0.00435738,0.168738,-0.225495,0.0360489,-0.0360489
-0.717341,0.00201749,0.00377174,0.169505,-0.224729,0.0368156,-0.0352812
-0.719424,0.00184539,0.00335682,0.170272,-0.223961,0.0375824,-0.0345144
-0.721517,0.00193885,0.00414716,0.171039,-0.223961,0.0383492,-0.0337477
-0.723152,0.00218647,0.00541451,0.171806,-0.223194,0.0391169,-0.0329809
-0.723146,0.00130636,0.00545352,0.172573,-0.222427,0.0398836,-0.0322132
-0.721838,0.000482798,0.00474931,0.17334,-0.221661,0.0398836,-0.0314465
-0.72303,0.000936985,0.00390894,0.174107,-0.220893,0.0406504,-0.0306797
-0.725967,0.000866294,0.00369163,0.174874,-0.220126,0.0414171,-0.0299129
-0.727547,0.0013609,0.0035065,0.174874,-0.219359,0.0421848,-0.0291452
-0.729714,0.00216542,0.0036136,0.175641,-0.218593,0.0429516,-0.0283785
-0.732143,0.00236078,0.00431184,0.176408,-0.217825,0.0429516,-0.0276117
-0.733753,0.00238656,0.00358052,0.177175,-0.217058,0.0437183,-0.026845
-0.735478,0.00312962,0.0037545,0.177942,-0.217058,0.0444851,-0.0260773
-0.737094,0.00425378,0.00446325,0.178709,-0.215525,0.0452528,-0.0253105
-0.73834,0.00415377,0.00468343,0.179476,-0.215525,0.0460196,-0.0245438
-0.739107,0.00399857,0.00458419,0.180243,-0.214757,0.0467863,-0.023777
-0.739127,0.00424126,0.00440797,0.18101,-0.21399,0.0467863,-0.023777
-0.739808,0.00319621,0.00460218,0.181777,-0.213223,0.0475531,-0.0230093
-0.741544,0.00311098,0.00461445,0.182544,-0.212457,0.0483208,-0.0222425
-0.742478,0.00397206,0.00533619,0.183311,-0.211689,0.0490875,-0.0214758
-0.742833,0.00437449,0.00724593,0.184078,-0.210155,0.0498543,-0.020709
-0.743658,0.00507049,0.00753667,0.184845,-0.209389,0.050621,-0.0199413
-0.743506,0.0046415,0.00798252,0.185612,-0.209389,0.050621,-0.0191746
-0.743926,0.00257833,0.00700567,0.186378,-0.207854,0.0513887,-0.0191746
-0.746011,0.00320394,0.00567289,0.187146,-0.207854,0.0521555,-0.0184078
-0.749136,0.00412426,0.0053317,0.187913,-0.206321,0.0529222,-0.0176411
-0.751437,0.00407445,0.00460739,0.18868,-0.206321,0.053689,-0.0168734
-0.753167,0.00369763,0.00401331,0.189446,-0.205553,0.0544567,-0.0161066
-0.754545,0.00330021,0.00333666,0.190214,-0.20402,0.0552235,-0.0153399
-0.755868,0.00429622,0.0044258,0.190981,-0.20402,0.0559902,-0.0153399
-0.757098,0.0058763,0.00516637,0.191748,-0.202485,0.056757,-0.0145731
-0.757969,0.00555881,0.00466017,0.192514,-0.202485,0.0575247,-0.0138054
-0.757832,0.00506535,0.00291458,0.193282,-0.200952,0.0582914,-0.0130386
-0.757139,0.00521941,0.00302967,0.194049,-0.200952,0.0590582,-0.0122719
-0.7573,0.00525194,0.00376071,0.194816,-0.200185,0.0598249,-0.0115051
-0.757413,0.00650999,0.0041601,0.195582,-0.199417,0.0605927,-0.0107374
-0.757005,0.00723813,0.002547,0.19635,-0.19865,0.0613594,-0.00997066
-0.757869,0.00763219,0.001895,0.197117,-0.197884,0.0621262,-0.00997066
-0.758484,0.00693093,0.0019407,0.197884,-0.197117,0.0628929,-0.00920391
-0.758136,0.00607438,0.00160157,0.19865,-0.19635,0.0636606,-0.00843716
-0.758225,0.00553105,0.00190314,0.199417,-0.195582,0.0644274,-0.00766945
-0.757425,0.00494529,0.00206049,0.200185,-0.194816,0.0659609,-0.00690269
-0.757381,0.00488223,0.00156022,0.200952,-0.194049,0.0667286,-0.00613594
-0.756846,0.00519051,0.000979571,0.201718,-0.193282,0.0674953,-0.00536919
-0.756849,0.00573949,0.00248082,0.202485,-0.192514,0.0682621,-0.00460148
-0.756455,0.00550678,0.00239055,0.203253,-0.192514,0.0690289,-0.00383472
-0.756151,0.00481799,0.00127594,0.20402,-0.191748,0.0697966,-0.00383472
-0.75566,0.00423684,0.0014993,0.204786,-0.190981,0.0705633,-0.00306797
-0.753972,0.00403553,0.000874309,0.205553,-0.190214,0.0713301,-0.00230122
-0.751691,0.00488316,-0.000141831,0.206321,-0.189446,0.0728645,-0.00153351
-0.749325,0.00514415,-0.000113385,0.206321,-0.18868,0.0736313,-0.000766754
-0.747268,0.0047167,0.000334984,0.207088,-0.187913,0.074398,0
-0.745316,0.00496082,-0.000578256,0.207854,-0.187146,0.0751648,0.000766754
-0.743724,0.00509557,-0.00116565,0.208621,-0.186378,0.0759325,0.00153351
-0.741594,0.0040132,-0.00120594,0.209389,-0.185612,0.0766993,0.00230122
-0.740307,0.00494162,-0.000903563,0.210155,-0.185612,0.077466,0.00306797
-0.739024,0.00584876,2.84E-05,0.210922,-0.184845,0.0782328,0.00383472
-0.736446,0.00591856,0.000390603,0.211689,-0.184078,0.0790005,0.00460148
