x,y,z
-0.650146,0.250977,0.65332
-0.655029,0.255859,0.655518
-0.659424,0.256592,0.654297
-0.65918,0.258057,0.652344
-0.656494,0.259766,0.648193
-0.655273,0.259521,0.643311
-0.657715,0.261475,0.64624
-0.661133,0.26123,0.647217
-0.661377,0.258545,0.650146
-0.658203,0.261719,0.648926
-0.65625,0.262451,0.641846
-0.662842,0.262451,0.641113
-0.667969,0.265625,0.642334
-0.668457,0.265381,0.641602
-0.666016,0.266113,0.634277
-0.661377,0.269287,0.628662
-0.664795,0.271484,0.63208
-0.666992,0.271729,0.639404
-0.665039,0.266846,0.645752
-0.661865,0.266846,0.644287
-0.660645,0.272949,0.637451
-0.664062,0.272705,0.633057
-0.664062,0.272217,0.634033
-0.662109,0.275391,0.638428
-0.661865,0.2771,0.643311
-0.665039,0.278809,0.645508
-0.666504,0.27832,0.645996
-0.665039,0.276123,0.644287
-0.664795,0.279297,0.637451
-0.66626,0.283203,0.631836
-0.666992,0.282471,0.628906
-0.666992,0.2771,0.632812
-0.666016,0.273682,0.63916
-0.660889,0.277344,0.63916
-0.658936,0.283203,0.638916
-0.663086,0.283203,0.644775
-0.665771,0.279541,0.643555
-0.664551,0.277832,0.637695
-0.662842,0.279053,0.63916
-0.666016,0.279541,0.643311
-0.665771,0.279053,0.641846
-0.663818,0.282227,0.635254
-0.665771,0.281738,0.636963
-0.665039,0.2771,0.635254
-0.664551,0.2771,0.635498
-0.664795,0.27832,0.636719
-0.664795,0.279541,0.632568
-0.66626,0.282471,0.627441
-0.664795,0.283203,0.627686
-0.664795,0.280762,0.627197
-0.663086,0.2771,0.630615
-0.656006,0.275391,0.635742
-0.651367,0.272949,0.630371
-0.651611,0.27124,0.634033
-0.653076,0.273193,0.633789
-0.655029,0.273682,0.633301
-0.650879,0.27002,0.636963
-0.647461,0.269531,0.633057
-0.649902,0.27417,0.633545
-0.64624,0.276123,0.634766
-0.641846,0.274902,0.636719
-0.643311,0.272461,0.641602
-0.644531,0.269775,0.638672
-0.640381,0.26709,0.637695
-0.637939,0.26709,0.643066
-0.641113,0.269287,0.642822
-0.642822,0.268799,0.639648
-0.638428,0.267334,0.639893
-0.637695,0.267578,0.640625
-0.639893,0.269531,0.643555
-0.637695,0.271484,0.647461
-0.636963,0.271484,0.650391
-0.641602,0.268311,0.651611
-0.642334,0.264893,0.64917
-0.640381,0.265137,0.644531
-0.640381,0.266602,0.644775
-0.638428,0.267578,0.643799
-0.637939,0.267334,0.640137
-0.637451,0.266357,0.638672
-0.63623,0.265381,0.640869
-0.63623,0.265625,0.642578
-0.636719,0.266602,0.640625
-0.636963,0.261475,0.639893
-0.641846,0.255371,0.637207
-0.643311,0.258545,0.637451
-0.640869,0.263672,0.631592
-0.641602,0.261475,0.630127
-0.64209,0.259766,0.63208
-0.643311,0.258545,0.625488
-0.643555,0.255615,0.624268
-0.64209,0.256836,0.623047
-0.643066,0.257812,0.623535
-0.647217,0.253906,0.622314
-0.647461,0.253418,0.614502
-0.648193,0.258301,0.608154
-0.650391,0.26123,0.606934
-0.6521,0.259033,0.605469
-0.648193,0.253174,0.604248
-0.644775,0.249268,0.605469
-0.646484,0.249023,0.61084
-0.646973,0.247559,0.615723
-0.648682,0.251221,0.615234
-0.652344,0.258301,0.608398
-0.653076,0.256104,0.599365
-0.652344,0.246582,0.603027
-0.654297,0.243652,0.606689
-0.655762,0.250244,0.600342
-0.656738,0.250244,0.5979
-0.661621,0.24707,0.599854
-0.663818,0.246826,0.593994
-0.660645,0.243652,0.589844
-0.665039,0.242676,0.592041
-0.670166,0.244385,0.595215
-0.669922,0.241211,0.593262
-0.66748,0.236084,0.589355
-0.669189,0.232422,0.594971
-0.672607,0.23584,0.598877
-0.670898,0.240723,0.601562
-0.671875,0.240723,0.5979
-0.674805,0.239746,0.591797
-0.674805,0.231689,0.600342
-0.674072,0.226562,0.603027
-0.674561,0.227539,0.600586
-0.675781,0.22998,0.606445
-0.674072,0.233154,0.603271
-0.675537,0.229492,0.603516
-0.678467,0.226318,0.609375
-0.676758,0.227783,0.612061
-0.678223,0.221924,0.611572
-0.678711,0.217529,0.608643
-0.67627,0.22168,0.619873
-0.674072,0.219727,0.625
-0.675537,0.214355,0.61499
-0.677002,0.21167,0.616211
-0.679443,0.213623,0.627197
-0.683594,0.216309,0.626221
-0.682373,0.210449,0.620361
-0.679932,0.204346,0.622314
-0.67749,0.205566,0.626709
-0.679443,0.208008,0.627686
-0.679199,0.206543,0.627441
-0.680176,0.199951,0.633057
-0.682617,0.197266,0.633789
-0.681152,0.198486,0.629395
-0.680908,0.196533,0.631104
-0.681152,0.195557,0.634521
-0.681152,0.196533,0.636719
-0.679932,0.197021,0.63501
-0.677979,0.195068,0.635986
-0.678223,0.191895,0.641113
-0.675781,0.188477,0.641113
-0.671631,0.183838,0.639893
-0.674316,0.180908,0.64502
-0.675781,0.182617,0.651855
-0.669678,0.187988,0.651855
-0.666992,0.18457,0.653564
-0.668457,0.177734,0.655029
-0.666504,0.174805,0.657959
-0.664307,0.177002,0.65918
-0.662354,0.184326,0.651367
-0.662354,0.184326,0.651611
-0.662354,0.179687,0.657959
-0.659668,0.178467,0.659668
-0.657227,0.180664,0.661865
-0.65918,0.177002,0.664551
-0.661133,0.177002,0.662598
-0.662109,0.18335,0.662109
-0.660645,0.18335,0.664062
-0.658447,0.179199,0.668701
-0.658447,0.180908,0.669678
-0.657227,0.184814,0.66626
-0.6604,0.183594,0.667725
-0.6604,0.185791,0.668213
-0.657227,0.189941,0.664795
-0.659424,0.189209,0.665283
-0.665039,0.1875,0.664795
-0.665283,0.1875,0.667725
-0.666016,0.193359,0.666748
-0.668945,0.199463,0.661133
-0.666748,0.201172,0.665039
-0.667725,0.205078,0.668701
-0.669922,0.208984,0.668945
-0.670166,0.206543,0.664551
-0.671387,0.207275,0.66333
-0.67334,0.212402,0.665771
-0.678711,0.2146,0.665039
-0.682617,0.216797,0.665527
-0.682617,0.216797,0.669678
-0.683594,0.220215,0.666992
-0.683594,0.225098,0.658691
-0.680664,0.227783,0.656494
-0.677734,0.226562,0.662354
-0.680176,0.227783,0.666992
-0.683105,0.231934,0.662109
-0.683105,0.234375,0.655762
-0.682129,0.237549,0.652832
-0.683594,0.23584,0.653809
-0.679687,0.235352,0.651123
-0.67627,0.23877,0.649902
-0.680664,0.239746,0.648682
-0.675781,0.243896,0.647217
-0.668701,0.246582,0.650879
-0.669434,0.248779,0.650635
-0.671143,0.249023,0.652588
-0.671875,0.245117,0.656738
-0.672363,0.248535,0.652832
-0.671875,0.251221,0.644531
-0.671143,0.251465,0.641357
-0.671387,0.252441,0.643555
-0.67334,0.254883,0.645996
-0.674561,0.255615,0.651367
-0.674072,0.253418,0.65332
-0.672119,0.252441,0.655518
-0.66748,0.250244,0.653809
-0.666016,0.249023,0.651123
-0.669678,0.246826,0.65625
-0.675537,0.248291,0.657227
-0.676758,0.249268,0.6604
-0.672363,0.25,0.6604
-0.670898,0.251221,0.661377
-0.673828,0.24707,0.665283
-0.672852,0.242432,0.666504
-0.668213,0.239746,0.665771
-0.670898,0.242187,0.663086
-0.678467,0.24292,0.66748
-0.678711,0.241943,0.670166
-0.671387,0.241699,0.669189
-0.668213,0.243408,0.67334
-0.671387,0.243164,0.678711
-0.675781,0.23877,0.673584
-0.674805,0.236084,0.669434
-0.671143,0.236572,0.675781
-0.674072,0.23877,0.67749
-0.677979,0.239746,0.680176
-0.673828,0.242432,0.681152
-0.669189,0.246582,0.681641
-0.672607,0.246338,0.683838
-0.674805,0.238525,0.685791
-0.674805,0.236328,0.692383
-0.671631,0.243164,0.689941
-0.668213,0.244873,0.686035
-0.669189,0.244141,0.685791
-0.668213,0.242187,0.679687
-0.664551,0.245361,0.682129
-0.667725,0.252686,0.684814
-0.667969,0.249023,0.685547
-0.646484,0.238525,0.687012
-0.627686,0.234619,0.68335
-0.638916,0.240479,0.683105
-0.653076,0.245117,0.686279
-0.653809,0.248535,0.69458
-0.649902,0.248535,0.687012
-0.640381,0.248291,0.678955
-0.638428,0.248047,0.685547
-0.64502,0.239746,0.687256
-0.656006,0.234131,0.686035
-0.657227,0.238037,0.686279
-0.644775,0.244385,0.686279
-0.645752,0.244385,0.686279
-0.653809,0.241455,0.680176
-0.655762,0.246094,0.672852
-0.657227,0.248779,0.678467
-0.655029,0.243652,0.683105
-0.654541,0.243164,0.676514
-0.658691,0.24707,0.669678
-0.662598,0.246826,0.66626
-0.660645,0.241455,0.664307
-0.656494,0.240723,0.668701
-0.656494,0.244141,0.669434
-0.656982,0.246826,0.666504
-0.658691,0.246338,0.662842
-0.656738,0.246582,0.661133
-0.655029,0.246582,0.661377
-0.659424,0.246826,0.659912
-0.664795,0.248291,0.663086
-0.664307,0.24707,0.664307
-0.659424,0.246826,0.658936
-0.65918,0.249756,0.653809
-0.659668,0.253906,0.657471
-0.661377,0.253418,0.665283
-0.665039,0.250244,0.657959
-0.665771,0.251221,0.64502
-0.66333,0.256592,0.650391
-0.663086,0.258545,0.656982
-0.668213,0.259033,0.655029
-0.667725,0.255859,0.65332
-0.666748,0.255371,0.654297
-0.670166,0.26001,0.652344
-0.667236,0.257324,0.651123
-0.666748,0.25415,0.650146
-0.668213,0.256104,0.648193
-0.669922,0.255859,0.651611
-0.674072,0.253418,0.657227
-0.670166,0.255615,0.654785
-0.66748,0.257568,0.647461
-0.67334,0.258057,0.643555
-0.672852,0.256836,0.643311
-0.672119,0.254883,0.645752
-0.676758,0.255859,0.643066
-0.679199,0.255859,0.647217
-0.678467,0.256348,0.651611
-0.673096,0.259766,0.650146
-0.674561,0.262207,0.648682
-0.678711,0.260254,0.648437
-0.677979,0.25708,0.650879
-0.683594,0.258545,0.6521
-0.688965,0.260498,0.646484
-0.687256,0.263916,0.644043
-0.683594,0.265869,0.646729
-0.6875,0.26416,0.647461
-0.692139,0.265381,0.6521
-0.69043,0.264648,0.656006
-0.690918,0.262207,0.656006
-0.689209,0.265625,0.655273
-0.688965,0.270264,0.656006
-0.693359,0.26709,0.653076
-0.693604,0.265137,0.658447
-0.690186,0.266602,0.666504
-0.6875,0.268555,0.665527
-0.690918,0.269531,0.659424
-0.694824,0.267334,0.652588
-0.69043,0.268555,0.654541
-0.692627,0.268066,0.662842
-0.692139,0.26709,0.665039
-0.686035,0.270264,0.666504
-0.686768,0.270996,0.668213
-0.69043,0.269287,0.669189
-0.688232,0.267334,0.666992
-0.681641,0.266602,0.663818
-0.680908,0.267334,0.661621
-0.685303,0.267334,0.656006
-0.682617,0.267822,0.661621
-0.678711,0.268066,0.670166
-0.680908,0.266357,0.672363
-0.676758,0.268799,0.674316
-0.670166,0.270264,0.672607
-0.671631,0.27002,0.669922
-0.676758,0.269531,0.672363
-0.673584,0.264893,0.677002
-0.669434,0.263428,0.671387
-0.666992,0.265625,0.662598
-0.662354,0.265381,0.66626
-0.661377,0.263184,0.675049
-0.661377,0.266113,0.677002
-0.659668,0.265137,0.676514
-0.660645,0.262207,0.677002
-0.6604,0.261475,0.674805
-0.657471,0.257324,0.677002
-0.657959,0.257568,0.678223
-0.657227,0.261719,0.67627
-0.656494,0.26123,0.673096
-0.658203,0.25708,0.667969
-0.656738,0.258057,0.667236
-0.655518,0.259277,0.670898
-0.653809,0.255615,0.670166
-0.654541,0.253906,0.665283
-0.656982,0.25415,0.665283
-0.661621,0.250244,0.675049
-0.662354,0.24585,0.67627
-0.657715,0.245605,0.671875
-0.661133,0.249023,0.67334
-0.666748,0.248047,0.671143
-0.66626,0.245361,0.668701
-0.666016,0.243652,0.665527
-0.665771,0.238525,0.667236
-0.666504,0.239014,0.671143
-0.671143,0.23999,0.666748
-0.671143,0.237549,0.65918
-0.671387,0.238281,0.657959
-0.675049,0.238525,0.659912
-0.677002,0.237793,0.6604
-0.678711,0.234131,0.657959
-0.679443,0.229004,0.653076
-0.679687,0.229004,0.65332
-0.681396,0.230225,0.647461
-0.680664,0.23291,0.632812
-0.677246,0.23291,0.634277
-0.68042,0.233154,0.637207
-0.684326,0.231689,0.631836
-0.683594,0.229004,0.632568
-0.688232,0.226318,0.628906
-0.689209,0.224854,0.626465
-0.689453,0.226562,0.622314
-0.693115,0.226318,0.618896
-0.693359,0.223633,0.621094
-0.696777,0.221191,0.619141
-0.700439,0.221191,0.619141
-0.697021,0.218018,0.61792
-0.695068,0.215332,0.615479
-0.696289,0.219482,0.620605
-0.697266,0.218018,0.626221
-0.696045,0.207031,0.623047
-0.692627,0.198242,0.619629
-0.690186,0.19751,0.627686
-0.693359,0.202393,0.63916
-0.696533,0.20459,0.64624
-0.692871,0.201904,0.643555
-0.6875,0.196289,0.635254
-0.684082,0.188721,0.63501
-0.686523,0.187012,0.633301
-0.69165,0.19458,0.630615
-0.686523,0.195312,0.626221
-0.678467,0.187988,0.62085
-0.676758,0.186768,0.624756
-0.675537,0.188477,0.625244
-0.675293,0.187012,0.62085
-0.678955,0.18457,0.616455
-0.681641,0.183838,0.612793
-0.680664,0.186279,0.612549
-0.678955,0.185059,0.616455
-0.679443,0.183594,0.620605
-0.684326,0.187988,0.62793
-0.682617,0.192627,0.636963
-0.681152,0.190186,0.640137
-0.682129,0.185059,0.643066
-0.684082,0.18335,0.648193
-0.687012,0.181396,0.653076
-0.6875,0.179932,0.656006
-0.689941,0.180664,0.656738
-0.692627,0.185791,0.655273
-0.693359,0.188477,0.652832
-0.695557,0.186279,0.653564
-0.696289,0.181152,0.656494
-0.693359,0.177979,0.658691
-0.694824,0.179199,0.662354
-0.69458,0.177246,0.668213
-0.69165,0.176025,0.674805
-0.691406,0.17627,0.679199
-0.688965,0.17627,0.678711
-0.686279,0.177979,0.674561
-0.688232,0.177979,0.671143
-0.692871,0.179443,0.675049
-0.691895,0.186279,0.679687
-0.686768,0.183838,0.682373
-0.683838,0.174561,0.687256
-0.680176,0.171143,0.689209
-0.678711,0.174072,0.690918
-0.678711,0.179932,0.695312
-0.675781,0.183105,0.693604
-0.669922,0.180664,0.692871
-0.664062,0.181396,0.695557
-0.662354,0.183105,0.701904
-0.662842,0.183594,0.710693
-0.659424,0.185059,0.713867
-0.649902,0.181641,0.710693
-0.64502,0.177246,0.707764
-0.644531,0.17749,0.711914
-0.643066,0.18335,0.715088
-0.644043,0.1875,0.720215
-0.640381,0.188721,0.725098
-0.634521,0.189209,0.723389
-0.631592,0.190674,0.724854
-0.631836,0.191162,0.729248
-0.630371,0.189453,0.733887
-0.629395,0.189697,0.73584
-0.631104,0.189453,0.734375
-0.628174,0.19458,0.736816
-0.624512,0.19873,0.735352
-0.626465,0.198486,0.733887
-0.62915,0.198975,0.738525
-0.628418,0.197021,0.740479
-0.62915,0.197754,0.744141
-0.628662,0.200684,0.743164
-0.628662,0.199951,0.737549
-0.629639,0.19751,0.744141
-0.626221,0.199463,0.744385
-0.624268,0.200928,0.740723
-0.626709,0.201172,0.742432
-0.625732,0.203369,0.741699
-0.624512,0.205322,0.74292
-0.622803,0.205078,0.746338
-0.623535,0.205566,0.747803
-0.624023,0.209229,0.74707
-0.618896,0.208252,0.746582
-0.618164,0.207031,0.747559
-0.615723,0.209229,0.755371
-0.615479,0.21167,0.757568
-0.617676,0.210449,0.756104
-0.619141,0.210693,0.753662
-0.619385,0.213867,0.755127
-0.617676,0.215332,0.763428
-0.620361,0.219727,0.763672
-0.620361,0.220459,0.760254
-0.616455,0.221191,0.761719
-0.615234,0.223145,0.760254
-0.616455,0.225586,0.75708
-0.617432,0.22876,0.759521
-0.620117,0.230469,0.760254
-0.618652,0.231934,0.762939
-0.616211,0.232422,0.766602
-0.616455,0.233643,0.761963
-0.617187,0.233398,0.755371
-0.616943,0.234619,0.756592
-0.616699,0.237793,0.760254
-0.615479,0.240479,0.76416
-0.612061,0.242187,0.768066
-0.614502,0.242676,0.771729
-0.614502,0.24292,0.772217
-0.610596,0.241455,0.769043
-0.609863,0.240723,0.769043
-0.61084,0.24292,0.773437
-0.613281,0.242187,0.773437
-0.612549,0.244385,0.771484
-0.607178,0.249268,0.77124
-0.602051,0.248047,0.779053
-0.60083,0.249023,0.783936
-0.601562,0.252686,0.777588
-0.598877,0.25293,0.774658
-0.599854,0.252197,0.777832
-0.600586,0.248291,0.777832
-0.599365,0.246582,0.774658
-0.601074,0.248535,0.775879
-0.598389,0.250488,0.778564
-0.592041,0.253662,0.786621
-0.587158,0.252197,0.782471
-0.589355,0.249756,0.775146
-0.588379,0.249756,0.7771
-0.585449,0.249268,0.779053
-0.585693,0.244385,0.780029
-0.583984,0.240234,0.785156
-0.577393,0.240723,0.787354
-0.574707,0.24292,0.785889
-0.571045,0.244385,0.787598
-0.567383,0.241943,0.785156
-0.567871,0.240479,0.785889
-0.563965,0.23999,0.788086
-0.560303,0.238525,0.791016
-0.557617,0.238281,0.794434
-0.556641,0.237061,0.79541
-0.554199,0.23584,0.799072
-0.551758,0.231445,0.799561
-0.551514,0.231689,0.802002
-0.550049,0.233154,0.804443
-0.545898,0.231689,0.797119
-0.539551,0.233154,0.796143
-0.537598,0.233154,0.797363
-0.533447,0.229736,0.797119
-0.529297,0.226318,0.799316
-0.531494,0.225586,0.800781
-0.525391,0.228516,0.800537
-0.519775,0.231201,0.799805
-0.525391,0.225342,0.801025
-0.52832,0.224121,0.804443
-0.518555,0.232666,0.810547
-0.512695,0.237305,0.804932
-0.517334,0.233887,0.803223
-0.515869,0.22583,0.803467
-0.510742,0.220215,0.802734
-0.515137,0.223877,0.805176
-0.515869,0.229248,0.804443
-0.51123,0.233154,0.807373
-0.51123,0.233887,0.812012
-0.513184,0.232666,0.810059
-0.515381,0.230469,0.806396
-0.516113,0.229248,0.811768
-0.517822,0.227051,0.814209
-0.516602,0.223633,0.813232
-0.51416,0.226562,0.810547
-0.51416,0.229736,0.813477
-0.515137,0.229248,0.816162
-0.517822,0.229004,0.814453
-0.518311,0.232422,0.811523
-0.516357,0.231934,0.806152
-0.519287,0.227295,0.804199
-0.519043,0.224365,0.809082
-0.515869,0.224609,0.813721
-0.518066,0.226562,0.814453
-0.522461,0.227539,0.81665
-0.522705,0.227295,0.814941
-0.518555,0.226318,0.80835
-0.512939,0.227783,0.807373
-0.513184,0.223389,0.815674
-0.519287,0.219482,0.824707
-0.518066,0.221436,0.824951
-0.519531,0.223389,0.825684
-0.522217,0.223389,0.825195
-0.521729,0.219482,0.821045
-0.523682,0.217529,0.82251
-0.522461,0.218994,0.822754
-0.519775,0.219482,0.821533
-0.523193,0.215332,0.825195
-0.523437,0.213867,0.828369
-0.523682,0.218262,0.825195
-0.525635,0.218506,0.822266
-0.525391,0.215576,0.824951
-0.529053,0.216553,0.824951
-0.530029,0.214844,0.82251
-0.527344,0.212891,0.826904
-0.525391,0.214844,0.829834
-0.525635,0.21167,0.826416
-0.528076,0.208984,0.826172
-0.530273,0.20874,0.827881
-0.53418,0.210205,0.824219
-0.536133,0.210205,0.82251
-0.532715,0.204102,0.825439
-0.531494,0.202637,0.822021
-0.536377,0.204102,0.819336
-0.539551,0.201904,0.825928
-0.537354,0.198486,0.828125
-0.535156,0.197266,0.825684
-0.537109,0.194824,0.824707
-0.54126,0.193604,0.82251
-0.538818,0.193359,0.820068
-0.534668,0.192139,0.821289
-0.535645,0.193848,0.819336
-0.537842,0.19165,0.823486
-0.541748,0.1875,0.824707
-0.541748,0.184814,0.818359
-0.54126,0.18042,0.817139
-0.543213,0.176758,0.814941
-0.543945,0.174316,0.813721
-0.545166,0.172363,0.815674
-0.544678,0.171387,0.815186
-0.545166,0.171387,0.811523
-0.543945,0.166504,0.812988
-0.543213,0.157471,0.811768
-0.543457,0.152344,0.805908
-0.545654,0.14624,0.812256
-0.550049,0.144287,0.817627
-0.541504,0.146729,0.814453
-0.534912,0.146484,0.8125
-0.540283,0.142334,0.810547
-0.540283,0.138672,0.818359
-0.541016,0.139404,0.817871
-0.544922,0.13916,0.814697
-0.544678,0.135986,0.81665
-0.546631,0.134033,0.816162
-0.548584,0.134521,0.814941
-0.545166,0.129883,0.8125
-0.545898,0.12915,0.810791
-0.548828,0.128662,0.80542
-0.547363,0.125977,0.802734
-0.547119,0.125732,0.806641
-0.54834,0.12207,0.813232
-0.552246,0.120361,0.813721
-0.551758,0.121338,0.810547
-0.549561,0.120361,0.81543
-0.551758,0.122803,0.823975
-0.550781,0.123291,0.817383
-0.55127,0.120361,0.813232
-0.557617,0.118164,0.812988
-0.561523,0.12085,0.808838
-0.559814,0.122559,0.814453
-0.560547,0.12207,0.821289
-0.558838,0.127197,0.825439
-0.554687,0.128418,0.824951
-0.554443,0.12915,0.820312
-0.554687,0.128174,0.819336
-0.555664,0.127197,0.820312
-0.557861,0.129639,0.824219
-0.558105,0.129639,0.825195
-0.554932,0.133057,0.824463
-0.552979,0.137451,0.824219
-0.552979,0.136475,0.824951
-0.553467,0.135498,0.829102
-0.552246,0.135254,0.827393
-0.551025,0.134521,0.823486
-0.549805,0.138916,0.82373
-0.546875,0.144531,0.825195
-0.544678,0.147705,0.828125
-0.543457,0.151855,0.828613
-0.542969,0.156006,0.824951
-0.54248,0.159668,0.822266
-0.540039,0.158936,0.821777
-0.537354,0.158936,0.821533
-0.537109,0.159668,0.82373
-0.535889,0.160156,0.82959
-0.532715,0.168701,0.828369
-0.527588,0.176758,0.824463
-0.529541,0.180664,0.824951
-0.534424,0.178467,0.828613
-0.533691,0.165283,0.824707
-0.529053,0.161621,0.817383
-0.526367,0.173584,0.818604
-0.528076,0.182373,0.820801
-0.529785,0.18457,0.825684
-0.530518,0.187988,0.828613
-0.530029,0.190186,0.822998
-0.527832,0.187744,0.820068
-0.527344,0.186035,0.822754
-0.533203,0.183594,0.818604
-0.539062,0.182861,0.813477
-0.53833,0.186523,0.818848
-0.53418,0.192627,0.826416
-0.530518,0.197754,0.821533
-0.52832,0.197998,0.810547
-0.529785,0.196533,0.80835
-0.536621,0.193359,0.812256
-0.537842,0.197998,0.826416
-0.528809,0.158447,0.80542
-0.530762,0.180664,0.796875
-0.539551,0.257812,0.823242
-0.531494,0.23584,0.813477
-0.526123,0.155518,0.818359
-0.534912,0.156006,0.821777
-0.530273,0.20166,0.80127
-0.532715,0.202393,0.796387
-0.548828,0.190674,0.843994
-0.526855,0.196777,0.829346
-0.50293,0.21875,0.77832
-0.53125,0.230225,0.807861
-0.553711,0.200684,0.827393
-0.542236,0.152832,0.814209
-0.53125,0.18335,0.802979
-0.512939,0.222656,0.807373
-0.521973,0.2146,0.818359
-0.551514,0.210693,0.828125
-0.546631,0.217529,0.813965
-0.519287,0.199707,0.788086
-0.506836,0.182129,0.795654
-0.529053,0.195068,0.819336
-0.548584,0.218994,0.815186
-0.540527,0.222412,0.801514
-0.523437,0.203857,0.811523
-0.511963,0.189453,0.830078
-0.520508,0.200928,0.821777
-0.53833,0.215332,0.804199
-0.544434,0.212891,0.807373
-0.5354,0.21167,0.814697
-0.521484,0.20752,0.801758
-0.522949,0.203369,0.791992
-0.529785,0.19873,0.810547
-0.533447,0.202881,0.827393
-0.529541,0.222168,0.812744
-0.522217,0.226318,0.793701
-0.52417,0.208984,0.802979
-0.528564,0.194824,0.817871
-0.530029,0.202637,0.810791
-0.5271,0.218506,0.797852
-0.526367,0.225342,0.795654
-0.525146,0.220703,0.799805
-0.52002,0.210937,0.802002
-0.519043,0.206787,0.800537
-0.519531,0.203369,0.802979
-0.524414,0.205322,0.803467
-0.525146,0.218262,0.797852
-0.520264,0.225342,0.793945
-0.517334,0.221191,0.796387
-0.517822,0.212646,0.799072
-0.520996,0.20752,0.797119
-0.52124,0.208496,0.796387
-0.520996,0.213867,0.790039
-0.52002,0.21582,0.788086
-0.516846,0.212646,0.795166
-0.515137,0.211182,0.796875
-0.515137,0.217529,0.791748
-0.515381,0.223145,0.785645
-0.515137,0.215332,0.788086
-0.513428,0.204346,0.793213
-0.513916,0.200195,0.790527
-0.514893,0.204346,0.791992
-0.51709,0.210937,0.800537
-0.516602,0.211426,0.79834
-0.515625,0.210449,0.792969
-0.515869,0.209229,0.789551
-0.512939,0.199219,0.790039
-0.50708,0.189697,0.793945
-0.506348,0.191162,0.792969
-0.51001,0.192139,0.793945
-0.510986,0.188232,0.800293
-0.51001,0.18457,0.808594
-0.503174,0.186035,0.814697
-0.500977,0.188477,0.807373
-0.501709,0.18457,0.800293
-0.505615,0.178711,0.805176
-0.512695,0.174072,0.807861
-0.506104,0.174316,0.806641
-0.499512,0.176025,0.804199
-0.504395,0.17627,0.807129
-0.507568,0.176758,0.80835
-0.50708,0.173584,0.805664
-0.507568,0.171143,0.809082
-0.507812,0.172852,0.813477
-0.506348,0.168213,0.819092
-0.505371,0.163574,0.818115
-0.50708,0.165771,0.820068
-0.504639,0.164062,0.824463
-0.500488,0.15918,0.825928
-0.50415,0.159668,0.829834
-0.504639,0.162354,0.822754
-0.499756,0.161865,0.816406
-0.501953,0.159668,0.821533
-0.506348,0.158203,0.827637
-0.504395,0.158447,0.828857
-0.502441,0.161133,0.831299
-0.5,0.164551,0.826416
-0.496582,0.163086,0.827637
-0.496338,0.159912,0.83374
-0.496338,0.161377,0.830322
-0.496582,0.164062,0.830566
-0.496338,0.164062,0.834473
-0.498047,0.167236,0.836914
-0.50293,0.171387,0.830566
-0.502197,0.169434,0.828125
-0.500732,0.167969,0.833008
-0.501953,0.168945,0.829102
-0.500977,0.171387,0.825195
-0.502686,0.174072,0.829346
-0.503418,0.175537,0.833252
-0.496826,0.173584,0.83374
-0.496826,0.172363,0.830811
-0.501709,0.174805,0.826416
-0.503662,0.173584,0.820068
-0.503418,0.172363,0.818359
-0.501465,0.172607,0.823486
-0.500488,0.174072,0.824707
-0.499268,0.179443,0.819824
-0.49585,0.179443,0.820801
-0.494873,0.176514,0.828857
-0.496094,0.175537,0.824463
-0.496094,0.174805,0.816162
-0.49292,0.175049,0.818848
-0.48999,0.173584,0.817383
-0.491211,0.173828,0.812256
-0.488525,0.17749,0.813477
-0.487061,0.177979,0.818359
-0.489014,0.176514,0.819092
-0.486816,0.177002,0.818115
-0.486572,0.175781,0.819092
-0.490234,0.175781,0.816406
-0.491943,0.176514,0.812744
-0.492432,0.177979,0.814453
-0.491699,0.181641,0.816162
-0.492187,0.181396,0.815918
-0.493164,0.179199,0.813232
-0.492676,0.178711,0.816162
-0.493652,0.176758,0.822754
-0.49292,0.17749,0.819092
-0.494141,0.174561,0.811035
-0.498047,0.170654,0.803955
-0.49707,0.169434,0.804932
-0.494629,0.169189,0.808594
-0.496094,0.172852,0.808105
-0.500244,0.172607,0.805664
-0.500244,0.168701,0.802979
-0.500244,0.165283,0.803711
-0.500488,0.165771,0.802246
-0.499268,0.168213,0.802979
-0.498535,0.165771,0.802979
-0.500244,0.160889,0.804687
-0.50293,0.160645,0.810059
-0.502441,0.161621,0.806152
-0.50293,0.156494,0.80542
-0.503906,0.1521,0.804932
-0.502686,0.150635,0.803223
-0.501221,0.151611,0.804932
-0.505859,0.152832,0.803223
-0.510742,0.147461,0.802246
-0.507568,0.144043,0.803955
-0.509033,0.145508,0.803711
-0.51123,0.14502,0.800537
-0.509521,0.140137,0.804199
-0.510498,0.137695,0.807861
-0.513916,0.138672,0.803467
-0.514648,0.139404,0.798828
-0.515381,0.136719,0.799072
-0.51416,0.133545,0.80249
-0.512207,0.131836,0.799805
-0.513184,0.131104,0.798828
-0.512939,0.134033,0.804932
-0.516357,0.133545,0.807617
-0.51416,0.131104,0.806152
-0.513184,0.12915,0.804687
-0.514648,0.12793,0.807129
-0.511475,0.125,0.808838
-0.510986,0.120605,0.807617
-0.511719,0.125488,0.803711
-0.511963,0.125977,0.80542
-0.511475,0.119629,0.808594
-0.509033,0.122559,0.806152
-0.503662,0.125244,0.806396
-0.501221,0.123535,0.806396
-0.503662,0.123047,0.808838
-0.503906,0.122559,0.806396
